Group,NWScriptConstant,CSharpEnum,Value,VisualTags,Location,Colors,SelectionHint,SourcePage,ImageUrl
IMP,VFX_IMP_DIVINE_STRIKE_HOLY,Vfx_Imp_Divine_Strike_Holy,55,Instant impact; divine strike holy; location about head; colors white,About Head,White,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/7/78/Imp.divinestrikeholy.jpg
IMP,VFX_IMP_DOMINATE_S,Vfx_Imp_Dominate_S,56,Instant impact; dominate small; location about head; colors white,About Head,White,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/8/8c/Imp.dominate.jpg
IMP,VFX_IMP_DOOM,Vfx_Imp_Doom,57,"Instant impact; doom; location over head; colors dark, black",Over Head,"Dark, black","Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/a/a6/Imp.doom.jpg
IMP,VFX_IMP_FEAR_S,Vfx_Imp_Fear_S,58,Instant impact; fear small,,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,
IMP,VFX_IMP_FLAME_M,Vfx_Imp_Flame_M,60,"Instant impact; flame medium; location about body; colors fire, yellow",About Body,"Fire, yellow","Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/6/62/Imp.flamem.jpg
IMP,VFX_IMP_FLAME_S,Vfx_Imp_Flame_S,61,Instant impact; flame small,,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/2/27/Imp.flames.jpg
IMP,VFX_IMP_FROST_L,Vfx_Imp_Frost_L,62,Instant impact; frost large; location about body; colors blue,About Body,Blue,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/3/3d/Imp.frostl.jpg
IMP,VFX_IMP_FROST_S,Vfx_Imp_Frost_S,63,Instant impact; frost small; location neck; colors white,Neck,White,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/d/d0/Imp.frosts.jpg
IMP,VFX_IMP_GREASE,Vfx_Imp_Grease,64,Instant impact; grease,,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,
IMP,VFX_IMP_HASTE,Vfx_Imp_Haste,65,Instant impact; haste; location floor; colors blue,Floor,Blue,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/7/79/Imp.haste.jpg
IMP,VFX_IMP_HEALING_G,Vfx_Imp_Healing_G,66,"Instant impact; healing greater; location about body; colors yellow, blue",About Body,"Yellow, blue","Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/6/6e/Imp.healingg.jpg
IMP,VFX_IMP_HEALING_L,Vfx_Imp_Healing_L,67,"Instant impact; healing large; location about body; colors white, blue",About Body,"White, blue","Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/a/ae/Imp.healingl.jpg
IMP,VFX_IMP_HEALING_M,Vfx_Imp_Healing_M,68,"Instant impact; healing medium; location about head; colors white, yellow",About Head,"White, yellow","Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/f/f3/Imp.healingm.jpg
IMP,VFX_IMP_HEALING_S,Vfx_Imp_Healing_S,69,"Instant impact; healing small; location about body; colors white, blue",About Body,"White, blue","Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/b/b8/Imp.healings.jpg
IMP,VFX_IMP_HEALING_X,Vfx_Imp_Healing_X,70,"Instant impact; healing extra large; location about body; colors white, blue",About Body,"White, blue","Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/2/2e/Imp.healingx.jpg
IMP,VFX_IMP_HOLY_AID,Vfx_Imp_Holy_Aid,71,Instant impact; holy aid; location about body; colors yellow,About Body,Yellow,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/b/bf/Imp.holyaid.jpg
IMP,VFX_IMP_KNOCK,Vfx_Imp_Knock,72,"Instant impact; knock; location about body; colors blue, white",About Body,"Blue, white","Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/8/8d/Imp.knock.jpg
IMP,VFX_IMP_LIGHTNING_M,Vfx_Imp_Lightning_M,74,"Instant impact; lightning medium; location about body; colors blue, white",About Body,"Blue, white","Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/0/09/Imp.lightningm.jpg
IMP,VFX_IMP_LIGHTNING_S,Vfx_Imp_Lightning_S,75,"Instant impact; lightning small; location about body; colors blue, white",About Body,"Blue, white","Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/a/a1/Imp.lightnings.jpg
IMP,VFX_IMP_MAGBLUE,Vfx_Imp_Magblue,76,Instant impact; magblue; location about body; colors white,About Body,White,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/1/18/Imp.magblue.jpg
IMP,VFX_IMP_NEGATIVE_ENERGY,Vfx_Imp_Negative_Energy,81,"Instant impact; negative energy; location body; colors red, white",Body,"Red, white","Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/a/ab/Imp.negenergy.jpg
IMP,VFX_IMP_POISON_L,Vfx_Imp_Poison_L,83,Instant impact; poison large; location body; colors green,Body,Green,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/7/76/Imp.poisonl.jpg
IMP,VFX_IMP_POISON_S,Vfx_Imp_Poison_S,84,Instant impact; poison small,,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/7/76/Imp.poisonl.jpg
IMP,VFX_IMP_POLYMORPH,Vfx_Imp_Polymorph,85,"Instant impact; polymorph; location about body; colors white, green",About Body,"White, green","Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/1/16/Imp.polymorph.jpg
IMP,VFX_IMP_PULSE_COLD,Vfx_Imp_Pulse_Cold,86,Instant impact; pulse cold; location floor,Floor,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/4/44/Imp.pulsecold.jpg
IMP,VFX_IMP_PULSE_FIRE,Vfx_Imp_Pulse_Fire,87,"Instant impact; pulse fire; location floor; colors fire, yellow",Floor,"Fire, yellow","Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/7/77/Imp.pulsefire.jpg
IMP,VFX_IMP_PULSE_HOLY,Vfx_Imp_Pulse_Holy,88,Instant impact; pulse holy; location floor; colors yellow,Floor,Yellow,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/b/b0/Imp.pulseholy.jpg
IMP,VFX_IMP_PULSE_NEGATIVE,Vfx_Imp_Pulse_Negative,89,Instant impact; pulse negative; location floor; colors red,Floor,Red,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/3/30/Imp.pulsenegative.jpg
IMP,VFX_IMP_RAISE_DEAD,Vfx_Imp_Raise_Dead,90,Instant impact; raise dead; location about body; colors white,About Body,White,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/8/87/Imp.raisedead.jpg
IMP,VFX_IMP_REDUCE_ABILITY_SCORE,Vfx_Imp_Reduce_Ability_Score,91,"Instant impact; reduce ability score; location about body; colors red, dark, black",About Body,"Red, dark, black","Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/9/9f/Imp.reducescore.jpg
IMP,VFX_IMP_REMOVE_CONDITION,Vfx_Imp_Remove_Condition,92,Instant impact; remove condition,,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/9/97/Imp.removecondition.jpg
IMP,VFX_IMP_SILENCE,Vfx_Imp_Silence,93,Instant impact; silence; location above head; colors white,Above Head,White,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/3/39/Imp.silence.jpg
IMP,VFX_IMP_SLEEP,Vfx_Imp_Sleep,94,Instant impact; sleep; location above head; colors white,Above Head,White,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/4/4f/Imp.sleep.jpg
IMP,VFX_IMP_SLOW,Vfx_Imp_Slow,95,Instant impact; slow; location floor; colors purple,Floor,Purple,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/7/73/Imp.slow.jpg
IMP,VFX_IMP_SONIC,Vfx_Imp_Sonic,96,Instant impact; sonic; location about head; colors white,About Head,White,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/f/f7/Imp.sonic.jpg
IMP,VFX_IMP_STUN,Vfx_Imp_Stun,97,Instant impact; stun; location about head; colors white,About Head,White,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/2/27/Imp.stun.jpg
IMP,VFX_IMP_SUNSTRIKE,Vfx_Imp_Sunstrike,98,"Instant impact; sunstrike; location about body; colors yellow, white",About Body,"Yellow, white","Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/6/6c/Imp.sunstrike.jpg
IMP,VFX_IMP_UNSUMMON,Vfx_Imp_Unsummon,99,"Instant impact; unsummon; location floor, about body; colors blue, white","Floor, About Body","Blue, white","Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/9/93/Imp.unsummon.jpg
IMP,VFX_IMP_IMPROVE_ABILITY_SCORE,Vfx_Imp_Improve_Ability_Score,139,Instant impact; improve ability score; location about head; colors multicolor,About Head,Multicolor,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/7/76/Imp.improvescore.jpg
IMP,VFX_IMP_CHARM,Vfx_Imp_Charm,140,"Instant impact; charm; location about body; colors purple, blue",About Body,"Purple, blue","Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/b/bd/Imp.charm.jpg
IMP,VFX_IMP_MAGICAL_VISION,Vfx_Imp_Magical_Vision,141,Instant impact; magical vision; location about head; colors multicolor,About Head,Multicolor,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/9/9d/Imp.magicalvision.jpg
IMP,VFX_IMP_EVIL_HELP,Vfx_Imp_Evil_Help,144,Instant impact; evil help; location floor; colors red,Floor,Red,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/0/05/Imp.evilhelp.jpg
IMP,VFX_IMP_GOOD_HELP,Vfx_Imp_Good_Help,145,Instant impact; good help; location floor; colors yellow,Floor,Yellow,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/6/68/Imp.goodhelp.jpg
IMP,VFX_IMP_DEATH_WARD,Vfx_Imp_Death_Ward,146,Instant impact; death ward; location about body; colors purple,About Body,Purple,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/7/7f/Imp.deathward.jpg
IMP,VFX_IMP_MAGIC_PROTECTION,Vfx_Imp_Magic_Protection,149,Instant impact; magic protection; location about body; colors blue,About Body,Blue,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/a/a7/Imp.magicprot.jpg
IMP,VFX_IMP_SUPER_HEROISM,Vfx_Imp_Super_Heroism,150,Instant impact; super heroism; location about body; colors white,About Body,White,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/6/6e/Imp.superheroism.jpg
IMP,VFX_IMP_ELEMENTAL_PROTECTION,Vfx_Imp_Elemental_Protection,152,"Instant impact; elemental protection; location about body; colors green, yellow",About Body,"Green, yellow","Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/2/2d/Imp.elemprot.jpg
IMP,VFX_IMP_MIRV,Vfx_Imp_Mirv,181,Instant impact; multi-projectile; location body; colors white,Body,White,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/f/f7/Imp.mirv.jpg
IMP,VFX_IMP_HEAD_ACID,Vfx_Imp_Head_Acid,194,Instant impact; head acid; location about head; colors green,About Head,Green,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/8/89/Imp.headacid.jpg
IMP,VFX_IMP_HEAD_FIRE,Vfx_Imp_Head_Fire,195,"Instant impact; head fire; location about head; colors fire, flame, yellow",About Head,"Fire, flame, yellow","Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/7/75/Imp.headfire.jpg
IMP,VFX_IMP_HEAD_SONIC,Vfx_Imp_Head_Sonic,196,Instant impact; head sonic; location about head; colors white,About Head,White,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/c/c7/Imp.headsonic.jpg
IMP,VFX_IMP_HEAD_ELECTRICITY,Vfx_Imp_Head_Electricity,197,"Instant impact; head electricity; location about head; colors electric, blue, white",About Head,"Electric, blue, white","Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/4/44/Imp.headelectricity.jpg
IMP,VFX_IMP_HEAD_COLD,Vfx_Imp_Head_Cold,198,Instant impact; head cold; location about head,About Head,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/d/d5/Imp.headcold.jpg
IMP,VFX_IMP_HEAD_HOLY,Vfx_Imp_Head_Holy,199,Instant impact; head holy; location about head,About Head,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/1/1f/Imp.headholy.jpg
IMP,VFX_IMP_HEAD_NATURE,Vfx_Imp_Head_Nature,200,Instant impact; head nature; location about head,About Head,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/1/1a/Imp.headnature.jpg
IMP,VFX_IMP_HEAD_HEAL,Vfx_Imp_Head_Heal,201,Instant impact; head heal; location about head,About Head,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/a/ad/Imp.headheal.jpg
IMP,VFX_IMP_HEAD_MIND,Vfx_Imp_Head_Mind,202,Instant impact; head mind; location about head,About Head,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/0/0d/Imp.headmind.jpg
IMP,VFX_IMP_HEAD_EVIL,Vfx_Imp_Head_Evil,203,Instant impact; head evil; location about head; colors red,About Head,Red,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/f/f2/Imp.headevil.jpg
IMP,VFX_IMP_HEAD_ODD,Vfx_Imp_Head_Odd,204,Instant impact; head odd; location about head,About Head,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/9/9a/Imp.headodd.jpg
IMP,VFX_IMP_DEATH_L,Vfx_Imp_Death_L,217,Instant impact; death large; colors white,,White,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/a/a9/Imp.deathl.jpg
IMP,VFX_IMP_RESTORATION_LESSER,Vfx_Imp_Restoration_Lesser,221,Instant impact; restoration lesser,,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/7/7a/Imp.restorationlesser.jpg
IMP,VFX_IMP_RESTORATION,Vfx_Imp_Restoration,222,Instant impact; restoration,,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/6/68/Imp.restoration.jpg
IMP,VFX_IMP_RESTORATION_GREATER,Vfx_Imp_Restoration_Greater,223,Instant impact; restoration greater,,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/2/2a/Imp.restorationgreater.jpg
IMP,VFX_IMP_MIRV_FLAME,Vfx_Imp_Mirv_Flame,233,"Instant impact; multi-projectile flame; location body; colors fire, yellow",Body,"Fire, yellow","Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/9/9d/Imp.mirvflame.jpg
IMP,VFX_IMP_DESTRUCTION,Vfx_Imp_Destruction,234,Instant impact; destruction; location about body; colors purple,About Body,Purple,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/f/fb/Imp.destruction.jpg
IMP,VFX_IMP_HARM,Vfx_Imp_Harm,246,Instant impact; harm; location about body; colors red,About Body,Red,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/5/56/Imp.harm.jpg
IMP,VFX_IMP_MAGIC_RESISTANCE_USE,Vfx_Imp_Magic_Resistance_Use,250,Instant impact; magic resistance use; location over head; colors white,Over head,White,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/2/29/Imp.magicresistuse.jpg
IMP,VFX_IMP_GLOBE_USE,Vfx_Imp_Globe_Use,251,Instant impact; globe use; location about body; colors white,About Body,White,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/1/18/Imp.globeuse.jpg
IMP,VFX_IMP_WILL_SAVING_THROW_USE,Vfx_Imp_Will_Saving_Throw_Use,252,Instant impact; will saving throw use; location above head; colors white,Above Head,White,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/4/44/Imp.willsaveuse.jpg
IMP,VFX_IMP_SPIKE_TRAP,Vfx_Imp_Spike_Trap,253,Instant impact; spike trap,,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/2/20/Imp.spiketrap.jpg
IMP,VFX_IMP_SPELL_MANTLE_USE,Vfx_Imp_Spell_Mantle_Use,254,"Instant impact; spell mantle use; location about body; colors blue, white",About Body,"Blue, white","Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/1/1a/Imp.spellmantuse.jpg
IMP,VFX_IMP_FORTITUDE_SAVING_THROW_USE,Vfx_Imp_Fortitude_Saving_Throw_Use,255,Instant impact; fortitude saving throw use; location over head; colors purple,Over head,Purple,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/1/18/Imp.fortsave.jpg
IMP,VFX_IMP_REFLEX_SAVE_THROW_USE,Vfx_Imp_Reflex_Save_Throw_Use,256,Instant impact; reflex save throw use; location above head; colors green,Above Head,Green,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/8/89/Imp.reflexsaveuse.jpg
IMP,VFX_IMP_PULSE_WATER,Vfx_Imp_Pulse_Water,264,Instant impact; pulse water,,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,
IMP,VFX_IMP_PULSE_WIND,Vfx_Imp_Pulse_Wind,265,Instant impact; pulse wind,,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,
IMP,VFX_IMP_PULSE_NATURE,Vfx_Imp_Pulse_Nature,266,Instant impact; pulse nature,,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,
IMP,VFX_IMP_AURA_HOLY,Vfx_Imp_Aura_Holy,273,Instant impact; aura holy; location feet; colors yellow,Feet,Yellow,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/0/0d/Imp.auraholy.jpg
IMP,VFX_IMP_AURA_UNEARTHLY,Vfx_Imp_Aura_Unearthly,274,Instant impact; aura unearthly; location feet; colors green,Feet,Green,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/7/75/Imp.auraunearthly.jpg
IMP,VFX_IMP_AURA_FEAR,Vfx_Imp_Aura_Fear,275,Instant impact; aura fear; location feet; colors green,Feet,Green,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/e/e2/Imp.aurafear.jpg
IMP,VFX_IMP_AURA_NEGATIVE_ENERGY,Vfx_Imp_Aura_Negative_Energy,276,"Instant impact; aura negative energy; location feet; colors red, white",Feet,"Red, white","Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/4/47/Imp.auranegativeenergy.jpg
IMP,VFX_IMP_BIGBYS_FORCEFUL_HAND,Vfx_Imp_Bigbys_Forceful_Hand,315,Instant impact; bigbys forceful hand; location about body; colors green,About Body,Green,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/6/6a/Imp.bigbysforcefulhand.jpg
IMP,VFX_IMP_TORNADO,Vfx_Imp_Tornado,407,Instant impact; tornado,,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/8/8c/Imp.tornado.jpg
IMP,VFX_IMP_DUST_EXPLOSION,Vfx_Imp_Dust_Explosion,460,Instant impact; dust explosion,,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/a/ad/Imp.dustexplosion.jpg
IMP,VFX_IMP_PULSE_HOLY_SILENT,Vfx_Imp_Pulse_Holy_Silent,461,Instant impact; pulse holy silent,,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,
IMP,VFX_IMP_WALLSPIKE,Vfx_Imp_Wallspike,486,Instant impact; wallspike,,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/c/ce/Imp.wallspike.jpg
IMP,VFX_IMP_MIRV_ELECTRIC,Vfx_Imp_Mirv_Electric,503,Instant impact; multi-projectile electric,,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,
IMP,VFX_IMP_PDK_GENERIC_PULSE,Vfx_Imp_Pdk_Generic_Pulse,623,Instant impact; PDK generic pulse,,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/3/34/Imp_pdk_genpulse.jpg
IMP,VFX_IMP_PDK_GENERIC_HEAD_HIT,Vfx_Imp_Pdk_Generic_Head_Hit,624,Instant impact; PDK generic head hit,,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/5/5e/Imp_pdk_genheadhit.jpg
IMP,VFX_IMP_PDK_RALLYING_CRY,Vfx_Imp_Pdk_Rallying_Cry,625,Instant impact; PDK rallying cry,,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/b/b9/Imp_pdk_rallycry.jpg
